World,Room,File,Use Corrected File?,Offset,Value,Character,Randomize
Traverse Town,Magician's Lab,tw21.ard,N,0x000D04C0,xa_tw_2010.mdls,Magic Chair,FALSE
Traverse Town,Magician's Lab,tw21.ard,N,0x000D0500,xa_tw_2020.mdls,Magic Table,FALSE
Traverse Town,Magician's Lab,tw21.ard,N,0x000D0540,xa_tw_2030.mdls,Magic Dresser,FALSE
Traverse Town,Magician's Lab,tw21.ard,N,0x000D0580,xa_tw_2040.mdls,Magic Teapot,FALSE
Traverse Town,???,tw22.ard,N,0x00020780,xa_ex_0010.mdls,Sora,FALSE
Traverse Town,???,tw22.ard,N,0x000207C0,xa_ex_0040.mdls,Donald,FALSE
Traverse Town,???,tw22.ard,N,0x00020800,xa_ex_0050.mdls,Goofy,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00072F80,xa_ex_0010.mdls,Sora,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00072FC0,xa_ex_0040.mdls,Donald,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00073000,xa_ex_0050.mdls,Goofy,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00073200,xa_ex_1031.mdls,Leon,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00073240,xa_ex_1140.mdls,Aerith,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00073280,xa_ex_1020.mdls,Kairi,FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x000732C0,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Traverse Town,Secret Waterway,tw23.ard,N,0x00073300,xa_ex_7140.mdls,Kairi (High-Poly),FALSE
Traverse Town,???,tw24.ard,N,0x00020780,xa_ex_0010.mdls,Sora,FALSE
Traverse Town,???,tw24.ard,N,0x000207C0,xa_ex_0040.mdls,Donald,FALSE
Traverse Town,???,tw24.ard,N,0x00020800,xa_ex_0050.mdls,Goofy,FALSE
Traverse Town,3rd District,tw25.ard,N,0x000ACF80,xa_ex_0010.mdls,Sora,FALSE
Traverse Town,3rd District,tw25.ard,N,0x000ACFC0,xa_ex_0040.mdls,Donald,FALSE
Traverse Town,3rd District,tw25.ard,N,0x000AD000,xa_ex_0050.mdls,Goofy,FALSE
Traverse Town,3rd District,tw25.ard,N,0x000AD340,xa_ex_2010.mdls,Heartless Soldier,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD380,xa_ex_2020.mdls,Heartless Shadow,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD3C0,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD400,xa_ex_2120.mdls,Heartless Blue Rhapsody,FALSE
Traverse Town,3rd District,tw25.ard,N,0x000AD440,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD480,xa_ex_2280.mdls,Heartless Darkball,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD4C0,xa_ex_2340.mdls,Heartless Defender,TRUE
Traverse Town,3rd District,tw25.ard,N,0x000AD500,xa_ex_1568.mdls,Riku (Soul Eater),FALSE
Traverse Town,3rd District,tw25.ard,N,0x000AD540,xa_ex_1650.mdls,Donald (Angry),FALSE
Traverse Town,3rd District,tw25.ard,N,0x000AD5A0,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Traverse Town,Small House,tw26.ard,N,0x00037480,xa_ex_0010.mdls,Sora,FALSE
Traverse Town,Small House,tw26.ard,N,0x000374C0,xa_ex_0040.mdls,Donald,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037500,xa_ex_0050.mdls,Goofy,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037600,xa_ex_1031.mdls,Leon,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037640,xa_ex_1041.mdls,Yuffie,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037680,xa_ex_1140.mdls,Aerith,FALSE
Traverse Town,Small House,tw26.ard,N,0x000376C0,xa_ex_1540.mdls,Cid,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037700,xa_ex_1091.mdls,Maleficent,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037740,xa_ex_1568.mdls,Riku (Soul Eater),FALSE
Traverse Town,Small House,tw26.ard,N,0x00037780,xa_ex_7170.mdls,Maleficent (High-Poly),FALSE
Traverse Town,Small House,tw26.ard,N,0x000377C0,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Traverse Town,Small House,tw26.ard,N,0x00037800,xa_ex_1020.mdls,Kairi,FALSE
Traverse Town,Small House,tw26.ard,N,0x00037840,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6280,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B62C0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6300,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6800,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6840,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6880,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B68C0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6900,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6940,xa_ex_2340.mdls,Heartless Defender,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6980,xa_aw_1000.mdls,White Rabbit,FALSE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B69C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6A00,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6A40,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6A80,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Rabbit Hole,aw01.ard,N,0x000B6AC0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00183F80,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00183FC0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184000,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184580,xa_aw_3000.mdls,Trickmaster,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x001845C0,xa_aw_1090.mdls,Door knob,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184600,xa_ex_2120.mdls,Heartless Blue Rhapsody,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184640,xa_ex_2130.mdls,Heartless Yellow Opera,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184680,xa_ex_2160.mdls,Heartless Air Soldier,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x001846C0,xa_ex_2280.mdls,Heartless Darkball,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184700,xa_ex_2340.mdls,Heartless Defender,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184740,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184780,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x001847C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184800,xa_ex_2440.mdls,Heartless Shadow,FALSE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184840,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184880,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x001848C0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Bizarre Room (Small),aw02.ard,N,0x00184900,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00137D80,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00137DC0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00137E00,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00138280,xa_aw_1000.mdls,White Rabbit,FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x001382C0,xa_aw_1090.mdls,Door knob,FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00138300,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00138340,xa_ex_7230.mdls,Donald (High-Poly),FALSE
Wonderland,Bizarre Room (Big),aw03.ard,N,0x00138380,xa_ex_7240.mdls,Goofy (High-Poly),FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274500,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274540,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274580,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x002745C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274600,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274CC0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274D00,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274D40,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274D80,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274DC0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274E00,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Wonderland,Queen's Castle,aw04.ard,N,0x00274E40,xa_aw_1000.mdls,White Rabbit,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274E80,xa_aw_1011.mdls,Queen of Hearts,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274EC0,xa_aw_1031.mdls,Ace of Spade Card,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274F00,xa_aw_1061.mdls,Ace of Hearts Card,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274F40,xa_aw_7000.mdls,Queen of Hearts (High-Poly),FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274F80,xa_pc_1020.mdls,Alice,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00274FE0,xa_aw_1010.mdls,Queen of Hearts,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00275020,xa_aw_1030.mdls,Ace of Spade Card,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00275060,xa_aw_1060.mdls,Ace of Hearts Card,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x002750A0,xa_ex_2160.mdls,Heartless Air Soldier,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x002750E0,xa_ex_2280.mdls,Heartless Darkball,FALSE
Wonderland,Queen's Castle,aw04.ard,N,0x00275120,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090A00,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090A40,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090A80,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090E00,xa_ex_2020.mdls,Heartless Shadow,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090E40,xa_ex_2230.mdls,Heartless Search Ghost,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090E80,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Lotus Forest,aw05.ard,N,0x00090EC0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00090F00,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00090F40,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00090F80,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00090FC0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00091000,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00091040,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x00091080,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Lotus Forest,aw05.ard,N,0x000910C0,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Wonderland,???,aw06.ard,N,0x000B0800,xa_ex_0010.mdls,Sora,FALSE
Wonderland,???,aw06.ard,N,0x000B0840,xa_ex_0040.mdls,Donald,FALSE
Wonderland,???,aw06.ard,N,0x000B0880,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5A80,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5AC0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5B00,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5B40,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5B80,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5F00,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5F40,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5F80,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C5FC0,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6000,xa_aw_1090.mdls,Door knob,FALSE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6040,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6080,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C60C0,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6100,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6140,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C6180,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Bizarre Room (Sideways 1),aw07.ard,N,0x000C61C0,xa_ex_2340.mdls,Heartless Defender,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000A9B80,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000A9BC0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000A9C00,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA040,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA080,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA0C0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA100,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA140,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA180,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA1C0,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA200,xa_aw_1090.mdls,Door knob,FALSE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA240,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA280,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA2C0,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA300,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Bizarre Room (Sideways 2),aw08.ard,N,0x000AA340,xa_ex_2340.mdls,Heartless Defender,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091A00,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091A40,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091A80,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091CC0,xa_aw_1090.mdls,Door knob,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091D00,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091D40,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091D80,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091DC0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091E00,xa_ex_2340.mdls,Heartless Defender,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091E40,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091E80,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091EC0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091F00,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091F40,xa_aw_1020.mdls,Cheshire Cat,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091F80,xa_ex_2010.mdls,Heartless Soldier,FALSE
Wonderland,Bizarre Room (Upside Down),aw09.ard,N,0x00091FC0,xa_ex_2110.mdls,Heartless Red Nocturne,FALSE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179180,xa_ex_0010.mdls,Sora,FALSE
Wonderland,Teaparty Garden,aw10.ard,N,0x001791C0,xa_ex_0040.mdls,Donald,FALSE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179200,xa_ex_0050.mdls,Goofy,FALSE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179780,xa_ex_2010.mdls,Heartless Soldier,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x001797C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179800,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179840,xa_ex_2050.mdls,Heartless Large Body,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179880,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x001798C0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179900,xa_ex_2150.mdls,Heartless Wizard,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179940,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x00179980,xa_ex_2280.mdls,Heartless Darkball,TRUE
Wonderland,Teaparty Garden,aw10.ard,N,0x001799C0,xa_ex_2340.mdls,Heartless Defender,TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018C980,xa_ex_0010.mdls,Sora,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018C9C0,xa_ex_0040.mdls,Donald,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018CA00,xa_ex_0050.mdls,Goofy,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018CA40,xa_tz_0030.mdls,Tarzan,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D140,xa_ex_2020.mdls,Heartless Shadow,TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D180,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D1C0,xa_ex_2040.mdls,Heartless Bouncywild,TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D200,xa_tz_3000.mdls,Sabor,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D240,xa_ex_1020.mdls,Kairi,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D280,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D2C0,xa_tz_7000.mdls,Tarzan (High-Poly),FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D300,xa_ex_2280.mdls,Heartless Darkball,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D340,xa_ex_2320.mdls,Heartless Wyvern,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D3C0,xa_ex_7230.mdls,Donald (High-Poly),FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D420,xa_tz_1010.mdls,Terk,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D460,xa_tz_1040.mdls,Kerjack,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D4A0,xa_tz_3011.mdls,Clayton,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D4E0,xa_tz_1050.mdls,NPC Gorilla,FALSE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D520,xa_ex_2350.mdls,Heartless White Mushroom (Halloween Town),TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D560,xa_ex_2352.mdls,Heartless White Mushroom,TRUE
Deep Jungle,Treehouse,tz01.ard,N,0x0018D580,xa_ex_2410.mdls,Heartless Pink Agaricus,TRUE
Deep Jungle,Camp,tz02.ard,N,0x00102B00,xa_ex_0010.mdls,Sora,FALSE
Deep Jungle,Camp,tz02.ard,N,0x00102B40,xa_ex_0040.mdls,Donald,FALSE
Deep Jungle,Camp,tz02.ard,N,0x00102B80,xa_ex_0050.mdls,Goofy,FALSE
Deep Jungle,Camp,tz02.ard,N,0x00102BC0,xa_tz_0030.mdls,Tarzan,FALSE
Deep Jungle,Camp,tz02.ard,N,0x001033E0,xa_tz_1000.mdls,Jane,FALSE
Deep Jungle,Camp,tz02.ard,N,0x00103420,xa_tz_7010.mdls,Clayton (High-Poly),FALSE
Deep Jungle,Camp,tz02.ard,N,0x00103460,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Deep Jungle,Camp,tz02.ard,N,0x001034A0,xa_tz_1010.mdls,Terk,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2180,xa_ex_0010.mdls,Sora,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B21C0,xa_ex_0040.mdls,Donald,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2200,xa_ex_0050.mdls,Goofy,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2240,xa_tz_0030.mdls,Tarzan,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2440,xa_ex_2020.mdls,Heartless Shadow,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2480,xa_ex_2030.mdls,Heartless Powerwild,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B24C0,xa_ex_2040.mdls,Heartless Bouncywild,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2500,xa_ex_2280.mdls,Heartless Darkball,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2540,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2580,xa_ex_2460.mdls,Heartless Black Ballade,TRUE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B25C0,xa_tz_3000.mdls,Sabor,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2600,xa_ex_7230.mdls,Donald (High-Poly),FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2640,xa_tz_1010.mdls,Terk,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2680,xa_tz_3011.mdls,Clayton,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B29A0,xa_ex_2140.mdls,Heartless Green Requiem,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B29E0,xa_ex_2150.mdls,Heartless Wizard,FALSE
Deep Jungle,Bamboo Thicket,tz03.ard,N,0x001B2A20,xa_tz_1050.mdls,NPC Gorilla,FALSE
Deep Jungle,Jungle: Vines,tz04.ard,N,0x0008E180,xa_ex_0010.mdls,Sora,FALSE
Deep Jungle,Jungle: Vines,tz04.ard,N,0x0008E1C0,xa_ex_0040.mdls,Donald,FALSE
Deep Jungle,Jungle: Vines,tz04.ard,N,0x0008E200,xa_ex_0050.mdls,Goofy,FALSE
Deep Jungle,Jungle: Vines,tz04.ard,N,0x0008E240,xa_tz_0030.mdls,Tarzan,FALSE
Deep Jungle,Jungle: Vines 2,tz05.ard,N,0x00087300,xa_ex_0010.mdls,Sora,FALSE
Deep Jungle,Jungle: Vines 2,tz05.ard,N,0x00087340,xa_ex_0040.mdls,Donald,FALSE
Deep Jungle,Jungle: Vines 2,tz05.ard,N,0x00087380,xa_ex_0050.mdls,Goofy,FALSE
