Item Index,Item Name,File,Offset,Value (HEX),Value,Notes
220,Slide 4,btltbl.bin,2B74,FA 00,250,Item Name
220,Slide 4,btltbl.bin,2B76,0D,13,Item Icon
220,Slide 4,btltbl.bin,2B77,03,3,???
220,Slide 4,btltbl.bin,2B78,00 00,0,???
220,Slide 4,btltbl.bin,2B7A,00 00,0,???
220,Slide 4,btltbl.bin,2B7C,00 00,0,Buy Price
220,Slide 4,btltbl.bin,2B7E,00 00,0,Sell Price
220,Slide 4,btltbl.bin,2B80,30 FC,64560,???
220,Slide 4,btltbl.bin,2B82,00 00,0,???
220,Slide 4,btltbl.bin,2B84,1B 0B 00 00,2843,Sort Order
221,Slide 5,btltbl.bin,2B88,FB 00,251,Item Name
221,Slide 5,btltbl.bin,2B8A,0D,13,Item Icon
221,Slide 5,btltbl.bin,2B8B,03,3,???
221,Slide 5,btltbl.bin,2B8C,00 00,0,???
221,Slide 5,btltbl.bin,2B8E,00 00,0,???
221,Slide 5,btltbl.bin,2B90,00 00,0,Buy Price
221,Slide 5,btltbl.bin,2B92,00 00,0,Sell Price
221,Slide 5,btltbl.bin,2B94,30 FC,64560,???
221,Slide 5,btltbl.bin,2B96,00 00,0,???
221,Slide 5,btltbl.bin,2B98,1C 0B 00 00,2844,Sort Order
222,Slide 6,btltbl.bin,2B9C,FC 00,252,Item Name
222,Slide 6,btltbl.bin,2B9E,0D,13,Item Icon
222,Slide 6,btltbl.bin,2B9F,03,3,???
222,Slide 6,btltbl.bin,2BA0,00 00,0,???
222,Slide 6,btltbl.bin,2BA2,00 00,0,???
222,Slide 6,btltbl.bin,2BA4,00 00,0,Buy Price
222,Slide 6,btltbl.bin,2BA6,00 00,0,Sell Price
222,Slide 6,btltbl.bin,2BA8,30 FC,64560,???
222,Slide 6,btltbl.bin,2BAA,00 00,0,???
222,Slide 6,btltbl.bin,2BAC,1D 0B 00 00,2845,Sort Order
223,Footprints,btltbl.bin,2BB0,FD 00,253,Item Name
223,Footprints,btltbl.bin,2BB2,0D,13,Item Icon
223,Footprints,btltbl.bin,2BB3,03,3,???
223,Footprints,btltbl.bin,2BB4,00 00,0,???
223,Footprints,btltbl.bin,2BB6,00 00,0,???
223,Footprints,btltbl.bin,2BB8,00 00,0,Buy Price
223,Footprints,btltbl.bin,2BBA,00 00,0,Sell Price
223,Footprints,btltbl.bin,2BBC,60 FC,64608,???
223,Footprints,btltbl.bin,2BBE,00 00,0,???
223,Footprints,btltbl.bin,2BC0,1E 0B 00 00,2846,Sort Order
224,Claw Marks,btltbl.bin,2BC4,FE 00,254,Item Name
224,Claw Marks,btltbl.bin,2BC6,0D,13,Item Icon
224,Claw Marks,btltbl.bin,2BC7,03,3,???
224,Claw Marks,btltbl.bin,2BC8,00 00,0,???
224,Claw Marks,btltbl.bin,2BCA,00 00,0,???
224,Claw Marks,btltbl.bin,2BCC,00 00,0,Buy Price
224,Claw Marks,btltbl.bin,2BCE,00 00,0,Sell Price
224,Claw Marks,btltbl.bin,2BD0,60 FC,64608,???
224,Claw Marks,btltbl.bin,2BD2,00 00,0,???
224,Claw Marks,btltbl.bin,2BD4,1F 0B 00 00,2847,Sort Order
225,Stench,btltbl.bin,2BD8,FF 00,255,Item Name
225,Stench,btltbl.bin,2BDA,0D,13,Item Icon
225,Stench,btltbl.bin,2BDB,03,3,???
225,Stench,btltbl.bin,2BDC,00 00,0,???
225,Stench,btltbl.bin,2BDE,00 00,0,???
225,Stench,btltbl.bin,2BE0,00 00,0,Buy Price
225,Stench,btltbl.bin,2BE2,00 00,0,Sell Price
225,Stench,btltbl.bin,2BE4,60 FC,64608,???
225,Stench,btltbl.bin,2BE6,00 00,0,???
225,Stench,btltbl.bin,2BE8,20 0B 00 00,2848,Sort Order
226,Antenna,btltbl.bin,2BEC,00 01,256,Item Name
226,Antenna,btltbl.bin,2BEE,0D,13,Item Icon
226,Antenna,btltbl.bin,2BEF,03,3,???
226,Antenna,btltbl.bin,2BF0,00 00,0,???
226,Antenna,btltbl.bin,2BF2,00 00,0,???
226,Antenna,btltbl.bin,2BF4,00 00,0,Buy Price
226,Antenna,btltbl.bin,2BF6,00 00,0,Sell Price
226,Antenna,btltbl.bin,2BF8,60 FC,64608,???
226,Antenna,btltbl.bin,2BFA,00 00,0,???
226,Antenna,btltbl.bin,2BFC,21 0B 00 00,2849,Sort Order
227,Forget-Me-Not,btltbl.bin,2C00,01 01,257,Item Name
227,Forget-Me-Not,btltbl.bin,2C02,0D,13,Item Icon
227,Forget-Me-Not,btltbl.bin,2C03,03,3,???
227,Forget-Me-Not,btltbl.bin,2C04,00 00,0,???
227,Forget-Me-Not,btltbl.bin,2C06,00 00,0,???
227,Forget-Me-Not,btltbl.bin,2C08,00 00,0,Buy Price
227,Forget-Me-Not,btltbl.bin,2C0A,00 00,0,Sell Price
227,Forget-Me-Not,btltbl.bin,2C0C,90 FC,64656,???
227,Forget-Me-Not,btltbl.bin,2C0E,00 00,0,???
227,Forget-Me-Not,btltbl.bin,2C10,22 0B 00 00,2850,Sort Order
228,Jack-In-The-Box,btltbl.bin,2C14,02 01,258,Item Name
228,Jack-In-The-Box,btltbl.bin,2C16,0D,13,Item Icon
228,Jack-In-The-Box,btltbl.bin,2C17,03,3,???
228,Jack-In-The-Box,btltbl.bin,2C18,00 00,0,???
228,Jack-In-The-Box,btltbl.bin,2C1A,00 00,0,???
228,Jack-In-The-Box,btltbl.bin,2C1C,00 00,0,Buy Price
228,Jack-In-The-Box,btltbl.bin,2C1E,00 00,0,Sell Price
228,Jack-In-The-Box,btltbl.bin,2C20,B8 FC,64696,???
228,Jack-In-The-Box,btltbl.bin,2C22,00 00,0,???
228,Jack-In-The-Box,btltbl.bin,2C24,23 0B 00 00,2851,Sort Order
229,Entry Pass,btltbl.bin,2C28,03 01,259,Item Name
229,Entry Pass,btltbl.bin,2C2A,0D,13,Item Icon
229,Entry Pass,btltbl.bin,2C2B,03,3,???
229,Entry Pass,btltbl.bin,2C2C,00 00,0,???
229,Entry Pass,btltbl.bin,2C2E,00 00,0,???
229,Entry Pass,btltbl.bin,2C30,00 00,0,Buy Price
229,Entry Pass,btltbl.bin,2C32,00 00,0,Sell Price
229,Entry Pass,btltbl.bin,2C34,E0 FC,64736,???
229,Entry Pass,btltbl.bin,2C36,00 00,0,???
229,Entry Pass,btltbl.bin,2C38,24 0B 00 00,2852,Sort Order
230,Hero License,btltbl.bin,2C3C,04 01,260,Item Name
230,Hero License,btltbl.bin,2C3E,0D,13,Item Icon
230,Hero License,btltbl.bin,2C3F,03,3,???
230,Hero License,btltbl.bin,2C40,00 00,0,???
230,Hero License,btltbl.bin,2C42,00 00,0,???
230,Hero License,btltbl.bin,2C44,00 00,0,Buy Price
230,Hero License,btltbl.bin,2C46,00 00,0,Sell Price
230,Hero License,btltbl.bin,2C48,00 FD,64768,???
230,Hero License,btltbl.bin,2C4A,00 00,0,???
230,Hero License,btltbl.bin,2C4C,25 0B 00 00,2853,Sort Order
231,Pretty Stone,btltbl.bin,2C50,05 01,261,Item Name
231,Pretty Stone,btltbl.bin,2C52,0D,13,Item Icon
231,Pretty Stone,btltbl.bin,2C53,03,3,???
231,Pretty Stone,btltbl.bin,2C54,00 00,0,???
231,Pretty Stone,btltbl.bin,2C56,00 00,0,???
231,Pretty Stone,btltbl.bin,2C58,00 00,0,Buy Price
231,Pretty Stone,btltbl.bin,2C5A,64 00,100,Sell Price
231,Pretty Stone,btltbl.bin,2C5C,20 FD,64800,???
231,Pretty Stone,btltbl.bin,2C5E,00 00,0,???
231,Pretty Stone,btltbl.bin,2C60,26 0B 00 00,2854,Sort Order
232,N41,btltbl.bin,2C64,06 01,262,Item Name
232,N41,btltbl.bin,2C66,0D,13,Item Icon
232,N41,btltbl.bin,2C67,03,3,???
232,N41,btltbl.bin,2C68,00 00,0,???
232,N41,btltbl.bin,2C6A,00 00,0,???
232,N41,btltbl.bin,2C6C,00 00,0,Buy Price
232,N41,btltbl.bin,2C6E,00 00,0,Sell Price
232,N41,btltbl.bin,2C70,40 CC,52288,???
232,N41,btltbl.bin,2C72,00 00,0,???
232,N41,btltbl.bin,2C74,10 27 00 00,10000,Sort Order
233,Lucid Shard,btltbl.bin,2C78,07 01,263,Item Name
233,Lucid Shard,btltbl.bin,2C7A,0D,13,Item Icon
233,Lucid Shard,btltbl.bin,2C7B,03,3,???
233,Lucid Shard,btltbl.bin,2C7C,00 00,0,???
233,Lucid Shard,btltbl.bin,2C7E,00 00,0,???
233,Lucid Shard,btltbl.bin,2C80,00 00,0,Buy Price
233,Lucid Shard,btltbl.bin,2C82,00 00,0,Sell Price
233,Lucid Shard,btltbl.bin,2C84,58 FD,64856,???
233,Lucid Shard,btltbl.bin,2C86,00 00,0,???
233,Lucid Shard,btltbl.bin,2C88,B9 0B 00 00,3001,Sort Order
234,Lucid Gem,btltbl.bin,2C8C,08 01,264,Item Name
234,Lucid Gem,btltbl.bin,2C8E,0D,13,Item Icon
234,Lucid Gem,btltbl.bin,2C8F,04,4,???
234,Lucid Gem,btltbl.bin,2C90,00 00,0,???
234,Lucid Gem,btltbl.bin,2C92,00 00,0,???
234,Lucid Gem,btltbl.bin,2C94,00 00,0,Buy Price
234,Lucid Gem,btltbl.bin,2C96,00 00,0,Sell Price
234,Lucid Gem,btltbl.bin,2C98,98 FD,64920,???
234,Lucid Gem,btltbl.bin,2C9A,00 00,0,???
234,Lucid Gem,btltbl.bin,2C9C,BA 0B 00 00,3002,Sort Order
235,Lucid Crystal,btltbl.bin,2CA0,09 01,265,Item Name
235,Lucid Crystal,btltbl.bin,2CA2,0D,13,Item Icon
235,Lucid Crystal,btltbl.bin,2CA3,05,5,???
235,Lucid Crystal,btltbl.bin,2CA4,00 00,0,???
235,Lucid Crystal,btltbl.bin,2CA6,00 00,0,???
235,Lucid Crystal,btltbl.bin,2CA8,00 00,0,Buy Price
235,Lucid Crystal,btltbl.bin,2CAA,00 00,0,Sell Price
235,Lucid Crystal,btltbl.bin,2CAC,D0 FD,64976,???
235,Lucid Crystal,btltbl.bin,2CAE,00 00,0,???
235,Lucid Crystal,btltbl.bin,2CB0,BB 0B 00 00,3003,Sort Order
236,Spirit Shard,btltbl.bin,2CB4,0A 01,266,Item Name
236,Spirit Shard,btltbl.bin,2CB6,0D,13,Item Icon
236,Spirit Shard,btltbl.bin,2CB7,03,3,???
236,Spirit Shard,btltbl.bin,2CB8,00 00,0,???
236,Spirit Shard,btltbl.bin,2CBA,00 00,0,???
236,Spirit Shard,btltbl.bin,2CBC,00 00,0,Buy Price
236,Spirit Shard,btltbl.bin,2CBE,00 00,0,Sell Price
236,Spirit Shard,btltbl.bin,2CC0,10 FE,65040,???
236,Spirit Shard,btltbl.bin,2CC2,00 00,0,???
236,Spirit Shard,btltbl.bin,2CC4,C3 0B 00 00,3011,Sort Order
237,Spirit Gem,btltbl.bin,2CC8,0B 01,267,Item Name
237,Spirit Gem,btltbl.bin,2CCA,0D,13,Item Icon
237,Spirit Gem,btltbl.bin,2CCB,04,4,???
237,Spirit Gem,btltbl.bin,2CCC,00 00,0,???
237,Spirit Gem,btltbl.bin,2CCE,00 00,0,???
237,Spirit Gem,btltbl.bin,2CD0,00 00,0,Buy Price
237,Spirit Gem,btltbl.bin,2CD2,00 00,0,Sell Price
237,Spirit Gem,btltbl.bin,2CD4,50 FE,65104,???
237,Spirit Gem,btltbl.bin,2CD6,00 00,0,???
237,Spirit Gem,btltbl.bin,2CD8,C4 0B 00 00,3012,Sort Order
238,Power Shard,btltbl.bin,2CDC,0C 01,268,Item Name
238,Power Shard,btltbl.bin,2CDE,0D,13,Item Icon
238,Power Shard,btltbl.bin,2CDF,03,3,???
238,Power Shard,btltbl.bin,2CE0,00 00,0,???
238,Power Shard,btltbl.bin,2CE2,00 00,0,???
238,Power Shard,btltbl.bin,2CE4,00 00,0,Buy Price
238,Power Shard,btltbl.bin,2CE6,00 00,0,Sell Price
238,Power Shard,btltbl.bin,2CE8,88 FE,65160,???
238,Power Shard,btltbl.bin,2CEA,00 00,0,???
238,Power Shard,btltbl.bin,2CEC,CD 0B 00 00,3021,Sort Order
239,Power Gem,btltbl.bin,2CF0,0D 01,269,Item Name
239,Power Gem,btltbl.bin,2CF2,0D,13,Item Icon
239,Power Gem,btltbl.bin,2CF3,04,4,???
239,Power Gem,btltbl.bin,2CF4,00 00,0,???
239,Power Gem,btltbl.bin,2CF6,00 00,0,???
239,Power Gem,btltbl.bin,2CF8,00 00,0,Buy Price
239,Power Gem,btltbl.bin,2CFA,00 00,0,Sell Price
239,Power Gem,btltbl.bin,2CFC,C8 FE,65224,???
239,Power Gem,btltbl.bin,2CFE,00 00,0,???
239,Power Gem,btltbl.bin,2D00,CE 0B 00 00,3022,Sort Order
240,Power Crystal,btltbl.bin,2D04,0E 01,270,Item Name
240,Power Crystal,btltbl.bin,2D06,0D,13,Item Icon
240,Power Crystal,btltbl.bin,2D07,05,5,???
240,Power Crystal,btltbl.bin,2D08,00 00,0,???
240,Power Crystal,btltbl.bin,2D0A,00 00,0,???
240,Power Crystal,btltbl.bin,2D0C,00 00,0,Buy Price
240,Power Crystal,btltbl.bin,2D0E,00 00,0,Sell Price
240,Power Crystal,btltbl.bin,2D10,00 FF,65280,???
240,Power Crystal,btltbl.bin,2D12,00 00,0,???
240,Power Crystal,btltbl.bin,2D14,D9 0B 00 00,3033,Sort Order
241,Blaze Shard,btltbl.bin,2D18,0F 01,271,Item Name
241,Blaze Shard,btltbl.bin,2D1A,0D,13,Item Icon
241,Blaze Shard,btltbl.bin,2D1B,03,3,???
241,Blaze Shard,btltbl.bin,2D1C,00 00,0,???
241,Blaze Shard,btltbl.bin,2D1E,00 00,0,???
241,Blaze Shard,btltbl.bin,2D20,00 00,0,Buy Price
241,Blaze Shard,btltbl.bin,2D22,00 00,0,Sell Price
241,Blaze Shard,btltbl.bin,2D24,48 FF,65352,???
241,Blaze Shard,btltbl.bin,2D26,00 00,0,???
241,Blaze Shard,btltbl.bin,2D28,E1 0B 00 00,3041,Sort Order
242,Blaze Gem,btltbl.bin,2D2C,10 01,272,Item Name
242,Blaze Gem,btltbl.bin,2D2E,0D,13,Item Icon
242,Blaze Gem,btltbl.bin,2D2F,04,4,???
242,Blaze Gem,btltbl.bin,2D30,00 00,0,???
242,Blaze Gem,btltbl.bin,2D32,00 00,0,???
242,Blaze Gem,btltbl.bin,2D34,00 00,0,Buy Price
242,Blaze Gem,btltbl.bin,2D36,00 00,0,Sell Price
242,Blaze Gem,btltbl.bin,2D38,88 FF,65416,???
242,Blaze Gem,btltbl.bin,2D3A,00 00,0,???
242,Blaze Gem,btltbl.bin,2D3C,E2 0B 00 00,3042,Sort Order
243,Frost Shard,btltbl.bin,2D40,11 01,273,Item Name
243,Frost Shard,btltbl.bin,2D42,0D,13,Item Icon
243,Frost Shard,btltbl.bin,2D43,03,3,???
243,Frost Shard,btltbl.bin,2D44,00 00,0,???
243,Frost Shard,btltbl.bin,2D46,00 00,0,???
243,Frost Shard,btltbl.bin,2D48,00 00,0,Buy Price
243,Frost Shard,btltbl.bin,2D4A,00 00,0,Sell Price
243,Frost Shard,btltbl.bin,2D4C,C0 FF,65472,???
243,Frost Shard,btltbl.bin,2D4E,00 00,0,???
243,Frost Shard,btltbl.bin,2D50,EB 0B 00 00,3051,Sort Order
244,Frost Gem,btltbl.bin,2D54,12 01,274,Item Name
244,Frost Gem,btltbl.bin,2D56,0D,13,Item Icon
244,Frost Gem,btltbl.bin,2D57,04,4,???
244,Frost Gem,btltbl.bin,2D58,00 00,0,???
244,Frost Gem,btltbl.bin,2D5A,00 00,0,???
244,Frost Gem,btltbl.bin,2D5C,00 00,0,Buy Price
244,Frost Gem,btltbl.bin,2D5E,00 00,0,Sell Price
244,Frost Gem,btltbl.bin,2D60,00 00,0,???
244,Frost Gem,btltbl.bin,2D62,01 00,1,???
244,Frost Gem,btltbl.bin,2D64,EC 0B 00 00,3052,Sort Order
245,Thunder Shard,btltbl.bin,2D68,13 01,275,Item Name
245,Thunder Shard,btltbl.bin,2D6A,0D,13,Item Icon
245,Thunder Shard,btltbl.bin,2D6B,03,3,???
245,Thunder Shard,btltbl.bin,2D6C,00 00,0,???
245,Thunder Shard,btltbl.bin,2D6E,00 00,0,???
245,Thunder Shard,btltbl.bin,2D70,00 00,0,Buy Price
245,Thunder Shard,btltbl.bin,2D72,00 00,0,Sell Price
245,Thunder Shard,btltbl.bin,2D74,38 00,56,???
245,Thunder Shard,btltbl.bin,2D76,01 00,1,???
245,Thunder Shard,btltbl.bin,2D78,F5 0B 00 00,3061,Sort Order
246,Thunder Gem,btltbl.bin,2D7C,14 01,276,Item Name
246,Thunder Gem,btltbl.bin,2D7E,0D,13,Item Icon
246,Thunder Gem,btltbl.bin,2D7F,04,4,???
246,Thunder Gem,btltbl.bin,2D80,00 00,0,???
246,Thunder Gem,btltbl.bin,2D82,00 00,0,???
246,Thunder Gem,btltbl.bin,2D84,00 00,0,Buy Price
246,Thunder Gem,btltbl.bin,2D86,00 00,0,Sell Price
246,Thunder Gem,btltbl.bin,2D88,78 00,120,???
246,Thunder Gem,btltbl.bin,2D8A,01 00,1,???
246,Thunder Gem,btltbl.bin,2D8C,F6 0B 00 00,3062,Sort Order
247,Shiny Crystal,btltbl.bin,2D90,15 01,277,Item Name
247,Shiny Crystal,btltbl.bin,2D92,0D,13,Item Icon
247,Shiny Crystal,btltbl.bin,2D93,05,5,???
247,Shiny Crystal,btltbl.bin,2D94,00 00,0,???
247,Shiny Crystal,btltbl.bin,2D96,00 00,0,???
247,Shiny Crystal,btltbl.bin,2D98,00 00,0,Buy Price
247,Shiny Crystal,btltbl.bin,2D9A,00 00,0,Sell Price
247,Shiny Crystal,btltbl.bin,2D9C,B0 00,176,???
247,Shiny Crystal,btltbl.bin,2D9E,01 00,1,???
247,Shiny Crystal,btltbl.bin,2DA0,01 0C 00 00,3073,Sort Order
248,Bright Shard,btltbl.bin,2DA4,16 01,278,Item Name
248,Bright Shard,btltbl.bin,2DA6,0D,13,Item Icon
248,Bright Shard,btltbl.bin,2DA7,03,3,???
248,Bright Shard,btltbl.bin,2DA8,00 00,0,???
248,Bright Shard,btltbl.bin,2DAA,00 00,0,???
248,Bright Shard,btltbl.bin,2DAC,00 00,0,Buy Price
248,Bright Shard,btltbl.bin,2DAE,00 00,0,Sell Price
248,Bright Shard,btltbl.bin,2DB0,F8 00,248,???
248,Bright Shard,btltbl.bin,2DB2,01 00,1,???
248,Bright Shard,btltbl.bin,2DB4,09 0C 00 00,3081,Sort Order
249,Bright Gem,btltbl.bin,2DB8,17 01,279,Item Name
249,Bright Gem,btltbl.bin,2DBA,0D,13,Item Icon
249,Bright Gem,btltbl.bin,2DBB,04,4,???
249,Bright Gem,btltbl.bin,2DBC,00 00,0,???
249,Bright Gem,btltbl.bin,2DBE,00 00,0,???
249,Bright Gem,btltbl.bin,2DC0,00 00,0,Buy Price
249,Bright Gem,btltbl.bin,2DC2,00 00,0,Sell Price
249,Bright Gem,btltbl.bin,2DC4,38 01,312,???
249,Bright Gem,btltbl.bin,2DC6,01 00,1,???
249,Bright Gem,btltbl.bin,2DC8,0A 0C 00 00,3082,Sort Order
250,Bright Crystal,btltbl.bin,2DCC,18 01,280,Item Name
250,Bright Crystal,btltbl.bin,2DCE,0D,13,Item Icon
250,Bright Crystal,btltbl.bin,2DCF,05,5,???
250,Bright Crystal,btltbl.bin,2DD0,00 00,0,???
250,Bright Crystal,btltbl.bin,2DD2,00 00,0,???
250,Bright Crystal,btltbl.bin,2DD4,00 00,0,Buy Price
250,Bright Crystal,btltbl.bin,2DD6,00 00,0,Sell Price
250,Bright Crystal,btltbl.bin,2DD8,70 01,368,???
250,Bright Crystal,btltbl.bin,2DDA,01 00,1,???
250,Bright Crystal,btltbl.bin,2DDC,0B 0C 00 00,3083,Sort Order
251,Mystery Goo,btltbl.bin,2DE0,19 01,281,Item Name
251,Mystery Goo,btltbl.bin,2DE2,0D,13,Item Icon
251,Mystery Goo,btltbl.bin,2DE3,05,5,???
251,Mystery Goo,btltbl.bin,2DE4,00 00,0,???
251,Mystery Goo,btltbl.bin,2DE6,00 00,0,???
251,Mystery Goo,btltbl.bin,2DE8,00 00,0,Buy Price
251,Mystery Goo,btltbl.bin,2DEA,00 00,0,Sell Price
251,Mystery Goo,btltbl.bin,2DEC,B0 01,432,???
251,Mystery Goo,btltbl.bin,2DEE,01 00,1,???
251,Mystery Goo,btltbl.bin,2DF0,15 0C 00 00,3093,Sort Order
252,Gale,btltbl.bin,2DF4,1A 01,282,Item Name
252,Gale,btltbl.bin,2DF6,0D,13,Item Icon
252,Gale,btltbl.bin,2DF7,05,5,???
252,Gale,btltbl.bin,2DF8,00 00,0,???
252,Gale,btltbl.bin,2DFA,00 00,0,???
252,Gale,btltbl.bin,2DFC,00 00,0,Buy Price
252,Gale,btltbl.bin,2DFE,00 00,0,Sell Price
252,Gale,btltbl.bin,2E00,F8 01,504,???
252,Gale,btltbl.bin,2E02,01 00,1,???
252,Gale,btltbl.bin,2E04,20 0C 00 00,3104,Sort Order
253,Mythril Shard,btltbl.bin,2E08,1B 01,283,Item Name
253,Mythril Shard,btltbl.bin,2E0A,0D,13,Item Icon
253,Mythril Shard,btltbl.bin,2E0B,03,3,???
253,Mythril Shard,btltbl.bin,2E0C,00 00,0,???
253,Mythril Shard,btltbl.bin,2E0E,00 00,0,???
253,Mythril Shard,btltbl.bin,2E10,00 00,0,Buy Price
253,Mythril Shard,btltbl.bin,2E12,96 00,150,Sell Price
253,Mythril Shard,btltbl.bin,2E14,40 02,576,???
253,Mythril Shard,btltbl.bin,2E16,01 00,1,???
253,Mythril Shard,btltbl.bin,2E18,27 0C 00 00,3111,Sort Order
254,Mythril,btltbl.bin,2E1C,1C 01,284,Item Name
254,Mythril,btltbl.bin,2E1E,0D,13,Item Icon
254,Mythril,btltbl.bin,2E1F,04,4,???
254,Mythril,btltbl.bin,2E20,00 00,0,???
254,Mythril,btltbl.bin,2E22,00 00,0,???
254,Mythril,btltbl.bin,2E24,00 00,0,Buy Price
254,Mythril,btltbl.bin,2E26,C8 00,200,Sell Price
254,Mythril,btltbl.bin,2E28,78 02,632,???
254,Mythril,btltbl.bin,2E2A,01 00,1,???
254,Mythril,btltbl.bin,2E2C,28 0C 00 00,3112,Sort Order
255,Orichalcum,btltbl.bin,2E30,1D 01,285,Item Name
255,Orichalcum,btltbl.bin,2E32,0D,13,Item Icon
255,Orichalcum,btltbl.bin,2E33,05,5,???
255,Orichalcum,btltbl.bin,2E34,00 00,0,???
255,Orichalcum,btltbl.bin,2E36,00 00,0,???
255,Orichalcum,btltbl.bin,2E38,88 13,5000,Buy Price
255,Orichalcum,btltbl.bin,2E3A,18 01,280,Sell Price
255,Orichalcum,btltbl.bin,2E3C,B0 02,688,???
255,Orichalcum,btltbl.bin,2E3E,01 00,1,???
255,Orichalcum,btltbl.bin,2E40,2A 0C 00 00,3114,Sort Order
