World,Location,Action,Item,Number,File,Use Corrected File?,Index,Offset
Traverse Town,2nd District,Defeat Opposite Armor,Navi-G Piece 3,1,/remastered/tw02.ard/UK_tw02_ard3.evdl,Y,1,176A6
Traverse Town,2nd District,Defeat Opposite Armor,Navi-G Piece 3,1,/remastered/tw02.ard/UK_tw02_ard3.evdl,Y,2,176B2
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,1,82C1
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,2,82CD
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,3,82D9
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,1,6D0D
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,2,6D19
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,3,6D25
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,1,6D21
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,2,6D2D
100 Acre Wood,Pooh's House,Strike Chimney,Mega-Ether,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,3,6D39
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,1,7F41
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,2,7F4D
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard0.evdl,N,3,7F59
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,1,698D
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,2,6999
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ard19.evdl,N,3,69A5
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,1,69A1
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,2,69AD
100 Acre Wood,Pooh's House,In Cabinet,Elixir,1,/remastered/po02.ard/UK_po02_ardc.evdl,N,3,69B9
100 Acre Wood,100 Acre Wood,Convert Torn Page 3,Stop,1,/remastered/po11.ard/UK_po11_ard0.evdl,Y,1,7565
100 Acre Wood,100 Acre Wood,Convert Torn Page 3,Stop,1,/remastered/po11.ard/UK_po11_ard0.evdl,Y,2,7571
100 Acre Wood,100 Acre Wood,Convert Torn Page 3,Stop,1,/remastered/po11.ard/UK_po11_ard0.evdl,Y,3,757D
100 Acre Wood,Bouncing Spot,Inside Tree,Shield2-G,1,/remastered/po08.ard/UK_po08a.ev,Y,1,141F5
100 Acre Wood,Bouncing Spot,Inside Tree,Shield2-G,1,/remastered/po08.ard/UK_po08a.ev,Y,2,14201
100 Acre Wood,Bouncing Spot,Inside Tree,Shield2-G,1,/remastered/po08.ard/UK_po08a.ev,Y,3,1420D
100 Acre Wood,Bouncing Spot,Inside Log,Mythril,1,/remastered/po08.ard/UK_po08a.ev,Y,1,13E59
100 Acre Wood,Bouncing Spot,Inside Log,Mythril,1,/remastered/po08.ard/UK_po08a.ev,Y,2,13E65
100 Acre Wood,Bouncing Spot,Inside Log,Mythril,1,/remastered/po08.ard/UK_po08a.ev,Y,3,13E71
100 Acre Wood,Bouncing Spot,Return Rare Nut 1,Power Up,1,/remastered/po08.ard/UK_po08a.ev,Y,1,F701
100 Acre Wood,Bouncing Spot,Return Rare Nut 1,Power Up,1,/remastered/po08.ard/UK_po08a.ev,Y,2,F70D
100 Acre Wood,Bouncing Spot,Return Rare Nut 1,Power Up,1,/remastered/po08.ard/UK_po08a.ev,Y,3,F719
100 Acre Wood,Bouncing Spot,Return Rare Nut 2,Defense Up,1,/remastered/po08.ard/UK_po08a.ev,Y,1,F945
100 Acre Wood,Bouncing Spot,Return Rare Nut 2,Defense Up,1,/remastered/po08.ard/UK_po08a.ev,Y,2,F951
100 Acre Wood,Bouncing Spot,Return Rare Nut 2,Defense Up,1,/remastered/po08.ard/UK_po08a.ev,Y,3,F95D
100 Acre Wood,Bouncing Spot,Return Rare Nut 3,Mythril Shard,1,/remastered/po08.ard/UK_po08a.ev,Y,1,FB89
100 Acre Wood,Bouncing Spot,Return Rare Nut 3,Mythril Shard,1,/remastered/po08.ard/UK_po08a.ev,Y,2,FB95
100 Acre Wood,Bouncing Spot,Return Rare Nut 3,Mythril Shard,1,/remastered/po08.ard/UK_po08a.ev,Y,3,FBA1
100 Acre Wood,Bouncing Spot,Return Rare Nut 4,AP Up,1,/remastered/po08.ard/UK_po08a.ev,Y,1,FDCD
100 Acre Wood,Bouncing Spot,Return Rare Nut 4,AP Up,1,/remastered/po08.ard/UK_po08a.ev,Y,2,FDD9
100 Acre Wood,Bouncing Spot,Return Rare Nut 4,AP Up,1,/remastered/po08.ard/UK_po08a.ev,Y,3,FDE5
100 Acre Wood,Bouncing Spot,Return Rare Nut 5,Orichalcum,1,/remastered/po08.ard/UK_po08a.ev,Y,1,10001
100 Acre Wood,Bouncing Spot,Return Rare Nut 5,Orichalcum,1,/remastered/po08.ard/UK_po08a.ev,Y,2,1000D
100 Acre Wood,Bouncing Spot,Return Rare Nut 5,Orichalcum,1,/remastered/po08.ard/UK_po08a.ev,Y,3,10019
Agrabah,Lamp Chamber,Defeat Jafar,Blizzard,1,/remastered/al17.ard/UK_al17_ard3.evdl,Y,1,3E51
Agrabah,Lamp Chamber,Defeat Jafar,Blizzard,1,/remastered/al17.ard/UK_al17_ard3.evdl,Y,2,3E5D
Agrabah,Lamp Chamber,Defeat Jafar,Blizzard,1,/remastered/al17.ard/UK_al17_ard3.evdl,Y,3,3E69
Agrabah,Cave:Core,Defeat Genie Jafar,Fire,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,1,2E59
Agrabah,Cave:Core,Defeat Genie Jafar,Fire,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,2,2E65
Agrabah,Cave:Core,Defeat Genie Jafar,Fire,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,3,2E71
Agrabah,Cave:Core,Defeat Genie Jafar,Ansem's Report 1,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,1,30BD
Agrabah,Cave:Core,Defeat Genie Jafar,Ansem's Report 1,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,2,30C9
Agrabah,Cave:Core,Defeat Genie Jafar,Ansem's Report 1,1,/remastered/al18.ard/UK_al18_ard0.evdl,Y,3,30D5
Agrabah,Aladdin's House,Defeat Genie Jafar,Genie,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,1,2DCD
Agrabah,Aladdin's House,Defeat Genie Jafar,Genie,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,2,2DD9
Agrabah,Aladdin's House,Defeat Genie Jafar,Genie,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,3,2DE5
Agrabah,Aladdin's House,Defeat Genie Jafar,Green Trinity,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,1,3145
Agrabah,Aladdin's House,Defeat Genie Jafar,Green Trinity,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,2,3151
Agrabah,Aladdin's House,Defeat Genie Jafar,Green Trinity,1,/remastered/al19.ard/UK_al19_ard5.evdl,Y,3,315D
Agrabah,Desert,Defeat Kurt Zisa,Ansem's Report 11,1,al01.ard,Y,1,241A7E
Agrabah,Desert,Defeat Kurt Zisa,Ansem's Report 11,1,al01.ard,Y,2,241A8A
Agrabah,Desert,Defeat Kurt Zisa,Ansem's Report 11,1,al01.ard,Y,3,241A96
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardd.evdl,Y,1,340D
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardd.evdl,Y,2,3419
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardd.evdl,Y,3,3425
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard0.evdl,Y,1,335D
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard0.evdl,Y,2,3369
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard0.evdl,Y,3,3375
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard11.evdl,Y,1,335D
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard11.evdl,Y,2,3369
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard11.evdl,Y,3,3375
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard19.evdl,Y,1,1985
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard19.evdl,Y,2,1991
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ard19.evdl,Y,3,199D
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardc.evdl,Y,1,3389
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardc.evdl,Y,2,3395
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_ardc.evdl,Y,3,33A1
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_arde.evdl,Y,1,335D
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_arde.evdl,Y,2,3369
Neverland,Ship:Hold,Chest,Aero,1,/remastered/pp03.ard/UK_pp03_arde.evdl,Y,3,3375
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard2.evdl,N,1,55D9
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard2.evdl,N,2,55E5
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard2.evdl,N,3,55F1
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard0.evdl,N,1,2931
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard0.evdl,N,2,293D
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard0.evdl,N,3,2949
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard1.evdl,N,1,32B9
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard1.evdl,N,2,32C5
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard1.evdl,N,3,32D1
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard19.evdl,N,1,1835
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard19.evdl,N,2,1841
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ard19.evdl,N,3,184D
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardc.evdl,N,1,2731
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardc.evdl,N,2,273D
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardc.evdl,N,3,2749
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardd.evdl,N,1,27A1
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardd.evdl,N,2,27AD
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardd.evdl,N,3,27B9
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_arde.evdl,N,1,2931
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_arde.evdl,N,2,293D
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_arde.evdl,N,3,2949
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardf.evdl,N,1,2931
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardf.evdl,N,2,293D
Halloween Town,Guillotine Square,Ring Jack's Doorbell 3 Times,Elixir,1,/remastered/nm01.ard/UK_nm01_ardf.evdl,N,3,2949
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard0.evdl,N,1,6A39
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard0.evdl,N,2,6A45
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard0.evdl,N,3,6A51
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard2.evdl,N,1,C375
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard2.evdl,N,2,C381
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard2.evdl,N,3,C38D
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard3.evdl,N,1,63DD
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard3.evdl,N,2,63E9
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard3.evdl,N,3,63F5
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard19.evdl,N,1,14AD
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard19.evdl,N,2,14B9
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ard19.evdl,N,3,14C5
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ardc.evdl,N,1,23A9
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ardc.evdl,N,2,23B5
Halloween Town,Research Lab,Examine Shelf,Torn Page 4,1,/remastered/nm11.ard/UK_nm11_ardc.evdl,N,3,23C1
Halloween Town,Graveyard,Defeat All Heartless,Forget-Me-Not,1,/remastered/nm03.ard/UK_nm03_ard1.evdl,N,1,8BEE
Halloween Town,Graveyard,Defeat All Heartless,Forget-Me-Not,1,/remastered/nm03.ard/UK_nm03_ard1.evdl,N,2,8BFA
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 1,Ansem's Report 7,1,/remastered/nm08.ard/UK_nm08_ard1.evdl,Y,1,6015
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 1,Ansem's Report 7,1,/remastered/nm08.ard/UK_nm08_ard1.evdl,Y,2,6021
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 1,Ansem's Report 7,1,/remastered/nm08.ard/UK_nm08_ard1.evdl,Y,3,602D
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 2,Gravity,1,/remastered/nm09.ard/UK_nm09_ard1.evdl,Y,1,5D15
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 2,Gravity,1,/remastered/nm09.ard/UK_nm09_ard1.evdl,Y,2,5D21
Halloween Town ,Torture Chamber,Defeat Oogie Boogie 2,Gravity,1,/remastered/nm09.ard/UK_nm09_ard1.evdl,Y,3,5D2D
Neverland,Pirate Ship,Defeat Captain Hook,Ansem's Report 9,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,1,940D
Neverland,Pirate Ship,Defeat Captain Hook,Ansem's Report 9,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,2,9419
Neverland,Pirate Ship,Defeat Captain Hook,Ansem's Report 9,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,3,9425
Neverland,Pirate Ship,Encounter Captain Hook,Cure,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,1,872D
Neverland,Pirate Ship,Encounter Captain Hook,Cure,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,2,8739
Neverland,Pirate Ship,Encounter Captain Hook,Cure,1,/remastered/pp09.ard/UK_pp09_ard1.evdl,Y,3,8745
Neverland,Clock Tower,Seal Keyhole,Navi-G Piece 4,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,4FB9
Neverland,Clock Tower,Seal Keyhole,Navi-G Piece 4,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,4FC5
Neverland,Clock Tower,Seal Keyhole,Navi-G Piece 4,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,4FD1
Neverland,Clock Tower,Seal Keyhole,Tinker Bell,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,5BD9
Neverland,Clock Tower,Seal Keyhole,Tinker Bell,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,5BE5
Neverland,Clock Tower,Seal Keyhole,Tinker Bell,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,5BF1
Neverland,Clock Tower,Defeat Phantom,Stop,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,2BE5
Neverland,Clock Tower,Defeat Phantom,Stop,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,2BF1
Neverland,Clock Tower,Defeat Phantom,Stop,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,2BFD
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,A33D
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,A349
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,A355
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,4991
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,499D
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,49A9
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,1F59
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,1F65
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,1F71
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,3969
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,3975
Neverland,Clock Tower,Open 1:00 Door,Orichalcum,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,3981
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,A83D
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,A849
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,A855
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,4E91
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,4E9D
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,4EA9
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,2459
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,2465
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,2471
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,3E69
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,3E75
Neverland,Clock Tower,Open 2:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,3E81
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,AD3D
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,AD49
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,AD55
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,5391
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,539D
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,53A9
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,2959
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,2965
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,2971
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,4369
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,4375
Neverland,Clock Tower,Open 3:00 Door,Mythril Shard,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,4381
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,B239
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,B245
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,B251
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,588D
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,5899
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,58A5
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,2E55
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,2E61
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,2E6D
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,4865
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,4871
Neverland,Clock Tower,Open 4:00 Door,Power Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,487D
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,B735
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,B741
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,B74D
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,5D89
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,5D95
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,5DA1
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,3351
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,335D
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,3,3369
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,1,4D61
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,2,4D6D
Neverland,Clock Tower,Open 5:00 Door,AP Up,1,/remastered/pp10.ard/UK_pp10_ardc.evdl,N,3,4D79
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,1,BC35
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,2,BC41
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard0.evdl,Y,3,BC4D
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,1,6289
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,2,6295
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard1.evdl,Y,3,62A1
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,1,3851
Neverland,Clock Tower,Open 6:00 Door,Mythril,1,/remastered/pp10.ard/UK_pp10_ard19.evdl,N,2,385D
